store_id,name,store_type,status,latitude,longitude,address_street,address_city,address_state,address_postal_code,address_country,phone,services,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun
S0779,Allentown Store,regular,active,40.5583,-75.8991,650 Main St,Allentown,PA,18101,USA,579-868-8292,photo_printing|optical|pharmacy,07:00-22:00,08:00-23:00,10:00-24:00,06:00-21:00,08:00-22:00,09:00-24:00,07:00-21:00
S0780,Philadelphia Store,outlet,active,39.9544,-75.1952,235 Broadway St,Philadelphia,PA,19103,USA,450-918-8049,gift_wrapping|optical|garden_center,closed,10:00-23:00,06:00-24:00,10:00-24:00,06:00-23:00,06:00-24:00,08:00-22:00
S0781,Pittsburgh Store,regular,active,40.413,-79.965,564 Elm St,Pittsburgh,PA,15219,USA,536-786-5033,optical|automotive|pharmacy,07:00-24:00,07:00-23:00,09:00-24:00,10:00-20:00,08:00-22:00,06:00-20:00,09:00-21:00
S0782,Philadelphia Store,outlet,active,39.9954,-75.1573,918 Third St,Philadelphia,PA,19103,USA,337-373-5127,pharmacy|returns|optical|automotive,06:00-20:00,10:00-20:00,09:00-21:00,06:00-21:00,07:00-21:00,07:00-21:00,10:00-20:00
S0783,Philadelphia Store,outlet,active,39.9264,-75.1948,333 Second St,Philadelphia,PA,19103,USA,341-617-8431,photo_printing|pharmacy|automotive|pickup,10:00-21:00,09:00-24:00,07:00-23:00,07:00-20:00,06:00-21:00,06:00-23:00,08:00-20:00
S0784,Philadelphia Store,outlet,active,39.9471,-75.1271,824 Oak St,Philadelphia,PA,19103,USA,692-767-2275,pickup|returns,07:00-21:00,07:00-21:00,06:00-22:00,07:00-20:00,07:00-20:00,07:00-24:00,10:00-21:00
S0785,Pittsburgh Store,regular,active,40.3992,-80.0418,829 Third St,Pittsburgh,PA,15219,USA,982-877-4167,returns|optical|pharmacy,06:00-20:00,08:00-21:00,09:00-21:00,06:00-23:00,10:00-23:00,08:00-23:00,10:00-21:00
S0786,Philadelphia Store,regular,active,39.9767,-75.1294,627 Main St,Philadelphia,PA,19103,USA,746-501-6409,gift_wrapping|automotive|garden_center|returns,10:00-22:00,10:00-21:00,06:00-24:00,10:00-22:00,10:00-22:00,09:00-21:00,07:00-23:00
S0787,Allentown Store,express,active,40.6171,-75.8533,354 Park St,Allentown,PA,18101,USA,625-575-3356,optical|garden_center,10:00-23:00,06:00-22:00,08:00-24:00,06:00-21:00,07:00-23:00,09:00-21:00,08:00-20:00
S0788,Philadelphia Store,outlet,active,39.9179,-75.1274,365 Oak St,Philadelphia,PA,19103,USA,870-922-2026,pickup|photo_printing|garden_center|returns|automotive,06:00-21:00,06:00-21:00,07:00-23:00,08:00-23:00,06:00-23:00,07:00-21:00,10:00-23:00
S0789,Allentown Store,regular,temporarily_closed,40.6469,-75.8873,286 Park St,Allentown,PA,18101,USA,223-954-9508,pharmacy|pickup|photo_printing|optical|gift_wrapping,10:00-20:00,06:00-21:00,10:00-23:00,09:00-24:00,08:00-24:00,10:00-20:00,07:00-22:00
S0790,Allentown Store,outlet,active,40.5659,-75.8555,204 Washington St,Allentown,PA,18101,USA,871-475-6460,gift_wrapping|automotive|garden_center|pickup|returns,08:00-21:00,10:00-21:00,07:00-24:00,10:00-22:00,06:00-24:00,10:00-21:00,10:00-24:00
S0791,Atlanta Store,regular,active,33.7863,-84.3492,512 Second St,Atlanta,GA,30303,USA,621-816-8657,optical|automotive,07:00-23:00,10:00-22:00,07:00-22:00,09:00-23:00,10:00-24:00,08:00-23:00,10:00-22:00
S0792,Augusta Store,regular,active,33.474,-81.9635,959 Washington St,Augusta,GA,30901,USA,354-773-5806,pickup|photo_printing|garden_center|pharmacy|gift_wrapping,08:00-22:00,06:00-21:00,06:00-22:00,06:00-24:00,07:00-23:00,10:00-21:00,10:00-21:00
S0793,Savannah Store,regular,active,32.0921,-81.0798,578 Washington St,Savannah,GA,31401,USA,500-720-1378,pharmacy|garden_center|returns|pickup|optical,09:00-20:00,10:00-23:00,closed,07:00-22:00,06:00-24:00,closed,closed
S0794,Savannah Store,regular,active,32.0567,-81.0567,322 Market St,Savannah,GA,31401,USA,386-494-4999,garden_center|pharmacy|returns|photo_printing,10:00-22:00,10:00-21:00,09:00-24:00,09:00-24:00,10:00-22:00,08:00-23:00,08:00-20:00
S0795,Augusta Store,regular,active,33.4983,-81.954,107 Park St,Augusta,GA,30901,USA,205-280-8293,pharmacy|pickup|gift_wrapping|automotive|photo_printing,07:00-21:00,06:00-20:00,06:00-20:00,10:00-24:00,08:00-23:00,07:00-24:00,09:00-21:00
S0796,Augusta Store,regular,active,33.4879,-81.9737,430 Main St,Augusta,GA,30901,USA,967-572-8312,optical|returns|pickup|photo_printing|garden_center,08:00-22:00,08:00-20:00,07:00-21:00,10:00-22:00,07:00-24:00,06:00-21:00,10:00-24:00
S0797,Savannah Store,outlet,active,32.1145,-81.1136,277 Elm St,Savannah,GA,31401,USA,520-934-4243,garden_center|automotive|pickup|gift_wrapping,07:00-21:00,06:00-24:00,10:00-22:00,09:00-20:00,07:00-23:00,06:00-21:00,09:00-24:00
S0798,Augusta Store,regular,active,33.4365,-82.0142,200 Oak St,Augusta,GA,30901,USA,595-707-1036,returns|gift_wrapping|automotive|photo_printing|optical,09:00-23:00,10:00-22:00,07:00-20:00,09:00-22:00,09:00-20:00,09:00-24:00,06:00-21:00
S0799,Atlanta Store,outlet,active,33.792,-84.4184,936 Park St,Atlanta,GA,30303,USA,352-363-3775,garden_center|photo_printing|gift_wrapping|returns|optical,06:00-22:00,06:00-24:00,06:00-23:00,10:00-24:00,06:00-20:00,09:00-24:00,07:00-24:00
S0800,Savannah Store,express,active,32.072,-81.0551,574 Main St,Savannah,GA,31401,USA,332-665-8211,pickup|pharmacy|automotive,08:00-21:00,08:00-21:00,06:00-20:00,07:00-22:00,06:00-20:00,09:00-20:00,10:00-20:00
S0801,Augusta Store,regular,active,33.4422,-81.9764,719 Park St,Augusta,GA,30901,USA,599-891-6404,automotive|photo_printing|returns,08:00-20:00,06:00-23:00,08:00-21:00,08:00-23:00,08:00-21:00,10:00-21:00,08:00-23:00
S0802,Augusta Store,outlet,active,33.4653,-81.9717,643 Park St,Augusta,GA,30901,USA,872-648-7007,automotive|pickup|garden_center|photo_printing,08:00-21:00,07:00-21:00,09:00-24:00,09:00-21:00,06:00-21:00,06:00-23:00,06:00-20:00
S0803,Augusta Store,regular,active,33.459,-81.9838,77 Washington St,Augusta,GA,30901,USA,591-742-8180,pickup|automotive|photo_printing,09:00-22:00,09:00-20:00,07:00-24:00,08:00-20:00,07:00-22:00,06:00-24:00,07:00-21:00
S0804,Augusta Store,outlet,active,33.4471,-81.9802,921 Washington St,Augusta,GA,30901,USA,992-495-6302,pharmacy|optical,06:00-24:00,10:00-23:00,06:00-21:00,06:00-24:00,07:00-23:00,09:00-22:00,07:00-21:00
S0805,Savannah Store,regular,temporarily_closed,32.0602,-81.0746,914 Market St,Savannah,GA,31401,USA,633-808-6533,pickup|pharmacy|gift_wrapping|automotive|garden_center,07:00-24:00,09:00-22:00,09:00-20:00,10:00-21:00,09:00-24:00,08:00-21:00,09:00-20:00
S0806,Augusta Store,regular,active,33.4249,-81.9264,518 Elm St,Augusta,GA,30901,USA,912-323-9551,photo_printing|returns|automotive|pharmacy,09:00-23:00,07:00-23:00,09:00-21:00,closed,09:00-21:00,07:00-20:00,09:00-23:00
S0807,Augusta Store,regular,active,33.4369,-81.9678,868 Oak St,Augusta,GA,30901,USA,892-622-8745,gift_wrapping|pharmacy|optical|automotive|returns,08:00-23:00,08:00-22:00,06:00-22:00,08:00-21:00,07:00-23:00,07:00-20:00,closed
S0808,Augusta Store,regular,active,33.5008,-81.97,452 Oak St,Augusta,GA,30901,USA,750-958-4152,pickup|garden_center|optical|returns|gift_wrapping,06:00-21:00,10:00-23:00,06:00-24:00,10:00-23:00,07:00-20:00,08:00-24:00,closed
S0809,Savannah Store,outlet,active,32.0544,-81.0533,19 Washington St,Savannah,GA,31401,USA,355-822-8784,pharmacy|optical,06:00-20:00,07:00-23:00,09:00-22:00,09:00-22:00,10:00-21:00,07:00-22:00,10:00-20:00
S0810,Atlanta Store,regular,active,33.7699,-84.4259,887 Park St,Atlanta,GA,30303,USA,281-913-5149,returns|automotive|pickup|optical|gift_wrapping,09:00-20:00,08:00-24:00,10:00-21:00,10:00-20:00,06:00-23:00,10:00-22:00,10:00-23:00
S0811,Savannah Store,regular,active,32.1109,-81.1263,588 Market St,Savannah,GA,31401,USA,312-398-6750,optical|photo_printing,06:00-21:00,08:00-22:00,09:00-24:00,06:00-23:00,07:00-20:00,08:00-22:00,09:00-21:00
S0812,Augusta Store,regular,active,33.4906,-81.9892,615 Second St,Augusta,GA,30901,USA,802-309-3985,automotive|garden_center|gift_wrapping|returns|optical,08:00-20:00,closed,06:00-20:00,06:00-20:00,10:00-20:00,09:00-24:00,06:00-23:00
S0813,Atlanta Store,regular,active,33.7174,-84.4259,736 Broadway St,Atlanta,GA,30303,USA,855-241-9617,gift_wrapping|pharmacy,08:00-24:00,closed,06:00-24:00,07:00-22:00,08:00-23:00,08:00-20:00,10:00-21:00
S0814,Savannah Store,outlet,active,32.1173,-81.0835,349 Park St,Savannah,GA,31401,USA,929-216-3208,optical|automotive|garden_center|gift_wrapping,09:00-23:00,06:00-21:00,closed,08:00-23:00,07:00-24:00,10:00-22:00,06:00-24:00
S0815,Atlanta Store,regular,active,33.7021,-84.3649,647 Washington St,Atlanta,GA,30303,USA,887-601-9677,pharmacy|photo_printing|automotive,07:00-23:00,10:00-20:00,10:00-20:00,10:00-20:00,08:00-24:00,06:00-20:00,06:00-23:00
S0816,Augusta Store,regular,active,33.4455,-81.9363,48 Third St,Augusta,GA,30901,USA,981-569-6364,automotive|pickup|gift_wrapping|pharmacy,closed,08:00-22:00,06:00-24:00,10:00-22:00,10:00-24:00,10:00-22:00,09:00-21:00
S0817,Savannah Store,regular,active,32.0571,-81.0794,554 Market St,Savannah,GA,31401,USA,406-698-6984,pickup|gift_wrapping,06:00-20:00,09:00-22:00,09:00-22:00,10:00-22:00,06:00-24:00,07:00-22:00,closed
S0818,Atlanta Store,regular,active,33.7905,-84.3982,652 Park St,Atlanta,GA,30303,USA,848-811-2755,automotive|garden_center,06:00-22:00,06:00-23:00,08:00-24:00,07:00-20:00,07:00-21:00,09:00-21:00,10:00-22:00
S0819,Savannah Store,regular,active,32.048,-81.1169,163 Broadway St,Savannah,GA,31401,USA,325-225-3760,returns|gift_wrapping|optical|pharmacy,10:00-24:00,08:00-22:00,09:00-21:00,10:00-24:00,08:00-24:00,08:00-20:00,08:00-22:00
S0820,Augusta Store,express,active,33.4849,-81.9855,580 Second St,Augusta,GA,30901,USA,422-845-5518,automotive|gift_wrapping|photo_printing|pharmacy|pickup,09:00-23:00,09:00-21:00,10:00-20:00,06:00-23:00,08:00-22:00,10:00-20:00,06:00-22:00
S0821,Savannah Store,regular,active,32.1009,-81.1341,16 Oak St,Savannah,GA,31401,USA,395-876-8851,photo_printing|returns|optical|automotive|pickup,09:00-21:00,07:00-21:00,09:00-20:00,08:00-23:00,06:00-22:00,06:00-24:00,08:00-20:00
S0822,Augusta Store,regular,active,33.5115,-82.0155,561 Third St,Augusta,GA,30901,USA,629-993-3825,optical|returns,06:00-20:00,09:00-20:00,closed,08:00-21:00,08:00-23:00,06:00-23:00,09:00-20:00
S0823,Savannah Store,outlet,active,32.1154,-81.1137,960 Third St,Savannah,GA,31401,USA,799-421-4426,photo_printing|garden_center|optical,07:00-24:00,10:00-24:00,09:00-21:00,06:00-23:00,06:00-22:00,07:00-22:00,09:00-24:00
S0824,Atlanta Store,regular,active,33.7452,-84.3586,955 Third St,Atlanta,GA,30303,USA,508-435-2671,returns|optical,10:00-20:00,10:00-24:00,10:00-21:00,08:00-21:00,10:00-20:00,09:00-20:00,07:00-20:00
S0825,Augusta Store,outlet,active,33.4294,-81.9771,918 Park St,Augusta,GA,30901,USA,277-924-6389,optical|returns|photo_printing,08:00-23:00,06:00-22:00,closed,06:00-23:00,10:00-23:00,closed,07:00-22:00
S0826,Arlington Store,regular,active,38.8805,-77.0953,804 Main St,Arlington,VA,22201,USA,457-726-1971,gift_wrapping|photo_printing|garden_center|returns|automotive,06:00-23:00,08:00-24:00,06:00-22:00,09:00-21:00,closed,06:00-21:00,08:00-24:00
S0827,Arlington Store,regular,active,38.9279,-77.1179,983 Main St,Arlington,VA,22201,USA,887-245-9019,pharmacy|optical|automotive|returns,08:00-24:00,08:00-22:00,06:00-22:00,08:00-23:00,08:00-22:00,07:00-24:00,08:00-24:00
S0828,Richmond Store,regular,active,37.5377,-77.4246,174 Second St,Richmond,VA,23219,USA,314-735-2335,photo_printing|pharmacy|automotive,09:00-21:00,closed,10:00-21:00,07:00-21:00,06:00-20:00,10:00-20:00,09:00-23:00
S0829,Richmond Store,regular,active,37.528,-77.4226,383 Third St,Richmond,VA,23219,USA,987-365-7334,automotive|garden_center|pharmacy|optical|photo_printing,06:00-22:00,08:00-23:00,07:00-21:00,07:00-23:00,10:00-23:00,08:00-23:00,09:00-24:00
S0830,Arlington Store,regular,active,38.8809,-77.1464,587 Market St,Arlington,VA,22201,USA,367-308-8691,returns|garden_center|gift_wrapping|optical,08:00-21:00,10:00-24:00,10:00-24:00,06:00-20:00,09:00-20:00,10:00-20:00,09:00-23:00
S0831,Richmond Store,outlet,active,37.5581,-77.4239,50 Oak St,Richmond,VA,23219,USA,782-376-9820,photo_printing|pharmacy|optical,10:00-21:00,09:00-20:00,07:00-23:00,07:00-21:00,06:00-21:00,10:00-22:00,06:00-23:00
S0832,Richmond Store,regular,active,37.5225,-77.4265,919 Main St,Richmond,VA,23219,USA,717-336-4066,optical|pickup|returns,06:00-21:00,07:00-23:00,09:00-22:00,closed,08:00-21:00,07:00-20:00,06:00-24:00
S0833,Richmond Store,outlet,active,37.5604,-77.4771,130 Main St,Richmond,VA,23219,USA,844-473-7369,optical|pickup,10:00-22:00,06:00-21:00,10:00-20:00,06:00-20:00,10:00-23:00,closed,07:00-21:00
S0834,Arlington Store,regular,active,38.9129,-77.0566,223 Market St,Arlington,VA,22201,USA,481-465-8961,gift_wrapping|photo_printing|returns,09:00-21:00,06:00-22:00,06:00-20:00,06:00-24:00,08:00-21:00,08:00-24:00,07:00-22:00
S0835,Richmond Store,regular,active,37.5456,-77.4688,161 Oak St,Richmond,VA,23219,USA,705-495-8877,optical|pickup|garden_center|returns|photo_printing,09:00-21:00,08:00-23:00,08:00-20:00,09:00-21:00,08:00-23:00,closed,closed
S0836,Richmond Store,regular,active,37.573,-77.4228,429 Park St,Richmond,VA,23219,USA,575-936-6763,pickup|gift_wrapping|optical,06:00-20:00,08:00-24:00,10:00-22:00,08:00-23:00,08:00-22:00,closed,06:00-20:00
S0837,Arlington Store,express,active,38.8761,-77.1159,744 Broadway St,Arlington,VA,22201,USA,596-468-3315,optical|pickup|automotive,06:00-24:00,10:00-20:00,08:00-23:00,06:00-21:00,10:00-21:00,06:00-20:00,08:00-20:00
S0838,Richmond Store,regular,active,37.5112,-77.4519,746 Second St,Richmond,VA,23219,USA,956-275-8435,returns|garden_center|photo_printing|automotive|gift_wrapping,08:00-24:00,10:00-24:00,10:00-22:00,06:00-23:00,06:00-20:00,10:00-24:00,10:00-20:00
S0839,Arlington Store,regular,active,38.9078,-77.0861,362 Park St,Arlington,VA,22201,USA,871-686-5215,automotive|pickup,09:00-24:00,06:00-20:00,09:00-21:00,06:00-21:00,10:00-21:00,10:00-21:00,09:00-24:00
S0840,Richmond Store,outlet,active,37.5837,-77.4417,194 Park St,Richmond,VA,23219,USA,465-217-5520,pickup|automotive|garden_center|pharmacy|gift_wrapping,10:00-23:00,06:00-23:00,08:00-24:00,09:00-24:00,07:00-24:00,10:00-21:00,10:00-23:00
S0841,Arlington Store,flagship,active,38.9262,-77.107,712 Broadway St,Arlington,VA,22201,USA,411-997-8958,automotive|pickup|returns|gift_wrapping|garden_center,06:00-21:00,06:00-22:00,10:00-24:00,07:00-23:00,09:00-21:00,10:00-23:00,06:00-21:00
S0842,Arlington Store,regular,active,38.9296,-77.0623,915 Park St,Arlington,VA,22201,USA,983-847-6553,photo_printing|pickup|automotive|gift_wrapping,10:00-22:00,07:00-20:00,08:00-20:00,06:00-23:00,09:00-20:00,07:00-24:00,07:00-23:00
S0843,Richmond Store,regular,active,37.5112,-77.3906,560 Main St,Richmond,VA,23219,USA,715-271-6632,optical|gift_wrapping|automotive|photo_printing|pickup,10:00-20:00,06:00-20:00,08:00-24:00,10:00-20:00,07:00-21:00,09:00-21:00,10:00-20:00
S0844,Richmond Store,flagship,active,37.5187,-77.464,524 Main St,Richmond,VA,23219,USA,607-534-4002,pharmacy|optical,07:00-21:00,06:00-24:00,09:00-24:00,08:00-21:00,06:00-20:00,09:00-22:00,08:00-23:00
S0845,Arlington Store,outlet,active,38.838,-77.0618,574 Third St,Arlington,VA,22201,USA,263-728-8506,photo_printing|gift_wrapping|pharmacy,06:00-21:00,07:00-22:00,06:00-23:00,07:00-23:00,09:00-21:00,closed,08:00-22:00
S0846,Arlington Store,regular,active,38.8589,-77.0587,254 Elm St,Arlington,VA,22201,USA,494-628-4794,photo_printing|returns|optical|automotive|garden_center,06:00-24:00,10:00-23:00,08:00-20:00,08:00-21:00,08:00-21:00,08:00-20:00,07:00-20:00
S0847,Richmond Store,regular,active,37.5589,-77.4155,164 Market St,Richmond,VA,23219,USA,485-455-5756,pharmacy|automotive|pickup|garden_center|returns,07:00-24:00,10:00-22:00,07:00-24:00,08:00-23:00,10:00-21:00,10:00-20:00,10:00-20:00
S0848,Arlington Store,regular,active,38.835,-77.0892,195 Elm St,Arlington,VA,22201,USA,902-367-6328,automotive|gift_wrapping,08:00-21:00,09:00-23:00,07:00-20:00,closed,09:00-23:00,10:00-23:00,09:00-20:00
S0849,Richmond Store,outlet,active,37.5516,-77.3883,867 Third St,Richmond,VA,23219,USA,787-429-2798,pickup|automotive,08:00-22:00,06:00-23:00,09:00-24:00,09:00-24:00,07:00-21:00,06:00-21:00,07:00-24:00
S0850,Arlington Store,regular,active,38.843,-77.0968,399 Washington St,Arlington,VA,22201,USA,292-800-5551,automotive|gift_wrapping,07:00-21:00,09:00-21:00,10:00-24:00,10:00-24:00,10:00-22:00,06:00-21:00,08:00-23:00
S0851,Richmond Store,outlet,active,37.5546,-77.4628,364 Broadway St,Richmond,VA,23219,USA,963-279-5767,photo_printing|pharmacy|gift_wrapping,09:00-22:00,07:00-23:00,10:00-21:00,08:00-22:00,10:00-24:00,09:00-22:00,08:00-20:00
S0852,Richmond Store,regular,active,37.5472,-77.4108,93 Park St,Richmond,VA,23219,USA,814-270-6894,optical|returns|photo_printing|pickup|pharmacy,closed,closed,08:00-23:00,08:00-24:00,08:00-20:00,10:00-24:00,06:00-22:00
S0853,Richmond Store,regular,active,37.5306,-77.4092,955 Third St,Richmond,VA,23219,USA,647-969-7474,gift_wrapping|pharmacy|optical|returns|photo_printing,07:00-21:00,10:00-24:00,06:00-24:00,08:00-24:00,08:00-20:00,09:00-20:00,06:00-22:00
S0854,Arlington Store,regular,active,38.9119,-77.0776,942 Second St,Arlington,VA,22201,USA,954-399-1023,gift_wrapping|photo_printing,08:00-20:00,10:00-24:00,06:00-21:00,06:00-20:00,closed,10:00-20:00,08:00-22:00
S0855,Arlington Store,regular,active,38.9284,-77.0781,21 Washington St,Arlington,VA,22201,USA,269-215-9245,optical|photo_printing|pickup,08:00-23:00,06:00-22:00,07:00-21:00,06:00-20:00,07:00-21:00,06:00-20:00,06:00-22:00
S0856,Richmond Store,regular,active,37.5896,-77.4292,947 Market St,Richmond,VA,23219,USA,621-223-1048,gift_wrapping|pickup|garden_center,07:00-20:00,09:00-23:00,09:00-24:00,10:00-23:00,08:00-24:00,06:00-20:00,10:00-24:00
S0857,Arlington Store,flagship,active,38.8387,-77.1176,451 Washington St,Arlington,VA,22201,USA,990-218-9131,pharmacy|returns|gift_wrapping,10:00-24:00,08:00-22:00,10:00-22:00,08:00-22:00,09:00-21:00,10:00-21:00,08:00-22:00
S0858,Arlington Store,outlet,active,38.8489,-77.0773,140 Main St,Arlington,VA,22201,USA,532-658-2598,garden_center|gift_wrapping|pharmacy|returns|pickup,10:00-21:00,07:00-20:00,06:00-21:00,09:00-20:00,07:00-20:00,09:00-24:00,09:00-22:00
S0859,Richmond Store,regular,active,37.4981,-77.4589,678 Oak St,Richmond,VA,23219,USA,434-418-3999,gift_wrapping|optical,10:00-22:00,07:00-20:00,closed,09:00-20:00,07:00-23:00,06:00-21:00,07:00-24:00
S0860,Richmond Store,regular,active,37.5003,-77.4355,735 Main St,Richmond,VA,23219,USA,726-893-9589,automotive|photo_printing,06:00-23:00,10:00-23:00,09:00-20:00,09:00-21:00,06:00-23:00,06:00-21:00,08:00-21:00
S0861,Charlotte Store,regular,active,35.2752,-80.8878,529 Washington St,Charlotte,NC,28202,USA,446-365-6856,photo_printing|optical|pickup|automotive,06:00-21:00,closed,07:00-20:00,08:00-21:00,10:00-21:00,09:00-20:00,10:00-24:00
S0862,Charlotte Store,regular,active,35.2244,-80.8593,464 Broadway St,Charlotte,NC,28202,USA,782-308-4411,optical|pickup|automotive|pharmacy|returns,07:00-20:00,07:00-22:00,09:00-24:00,08:00-20:00,10:00-23:00,08:00-23:00,09:00-23:00
S0863,Raleigh Store,regular,active,35.789,-78.6391,750 Main St,Raleigh,NC,27601,USA,780-940-2663,automotive|photo_printing|pickup|gift_wrapping|optical,07:00-22:00,09:00-21:00,10:00-22:00,07:00-23:00,10:00-22:00,09:00-23:00,09:00-20:00
S0864,Raleigh Store,regular,active,35.7327,-78.5927,268 Second St,Raleigh,NC,27601,USA,829-236-8355,photo_printing|automotive|returns|pharmacy,10:00-24:00,08:00-23:00,10:00-23:00,closed,08:00-21:00,10:00-20:00,closed
S0865,Raleigh Store,regular,active,35.8289,-78.6742,677 Broadway St,Raleigh,NC,27601,USA,662-885-9841,automotive|pickup|optical|garden_center,09:00-22:00,closed,07:00-22:00,08:00-22:00,10:00-23:00,10:00-21:00,08:00-21:00
S0866,Raleigh Store,regular,active,35.7684,-78.672,829 Second St,Raleigh,NC,27601,USA,875-349-8490,gift_wrapping|pickup|photo_printing|optical,06:00-20:00,07:00-23:00,08:00-24:00,07:00-20:00,08:00-21:00,09:00-23:00,10:00-24:00
S0867,Charlotte Store,regular,active,35.2549,-80.8124,526 Broadway St,Charlotte,NC,28202,USA,966-921-5715,optical|pickup|automotive|returns,06:00-20:00,08:00-20:00,08:00-21:00,09:00-22:00,07:00-20:00,10:00-20:00,06:00-24:00
S0868,Raleigh Store,regular,active,35.8198,-78.6289,720 Park St,Raleigh,NC,27601,USA,294-972-1764,automotive|garden_center|returns|gift_wrapping|pickup,10:00-20:00,07:00-20:00,06:00-24:00,09:00-22:00,08:00-21:00,06:00-23:00,07:00-24:00
S0869,Charlotte Store,regular,active,35.2045,-80.8195,149 Market St,Charlotte,NC,28202,USA,916-584-5298,pickup|gift_wrapping|optical|automotive,08:00-20:00,06:00-21:00,09:00-21:00,07:00-24:00,closed,06:00-24:00,09:00-21:00
S0870,Raleigh Store,outlet,active,35.8063,-78.6377,460 Main St,Raleigh,NC,27601,USA,368-322-2383,gift_wrapping|photo_printing|pharmacy|pickup,07:00-24:00,10:00-24:00,09:00-23:00,09:00-24:00,08:00-22:00,09:00-24:00,06:00-20:00
S0871,Charlotte Store,regular,active,35.1852,-80.8018,425 Broadway St,Charlotte,NC,28202,USA,631-331-7056,pharmacy|automotive|photo_printing|returns,10:00-23:00,09:00-21:00,09:00-20:00,06:00-20:00,07:00-22:00,07:00-24:00,09:00-20:00
S0872,Charlotte Store,express,active,35.1933,-80.8268,695 Second St,Charlotte,NC,28202,USA,745-218-3865,garden_center|photo_printing,06:00-24:00,07:00-24:00,10:00-24:00,10:00-20:00,06:00-22:00,10:00-22:00,07:00-24:00
S0873,Charlotte Store,regular,active,35.2391,-80.8036,147 Oak St,Charlotte,NC,28202,USA,418-601-3706,returns|pickup|automotive|photo_printing|pharmacy,07:00-24:00,06:00-23:00,closed,closed,10:00-23:00,07:00-24:00,07:00-24:00
S0874,Charlotte Store,outlet,active,35.2611,-80.8478,528 Market St,Charlotte,NC,28202,USA,617-811-8479,pharmacy|automotive|optical|pickup|gift_wrapping,09:00-22:00,06:00-21:00,09:00-23:00,09:00-23:00,07:00-20:00,08:00-23:00,06:00-22:00
S0875,Raleigh Store,regular,active,35.7854,-78.679,578 Broadway St,Raleigh,NC,27601,USA,993-225-1858,photo_printing|pickup|optical,08:00-23:00,10:00-20:00,06:00-22:00,09:00-23:00,09:00-23:00,08:00-21:00,08:00-24:00
S0876,Raleigh Store,express,active,35.7421,-78.6819,624 Main St,Raleigh,NC,27601,USA,767-288-6601,automotive|pickup|returns|optical,08:00-21:00,10:00-21:00,08:00-23:00,08:00-21:00,06:00-21:00,07:00-24:00,06:00-20:00
S0877,Raleigh Store,regular,active,35.7487,-78.6399,195 Broadway St,Raleigh,NC,27601,USA,560-341-2100,garden_center|returns|automotive|pickup,10:00-21:00,06:00-23:00,08:00-24:00,08:00-22:00,09:00-24:00,08:00-20:00,08:00-21:00
S0878,Charlotte Store,regular,active,35.2508,-80.858,23 Third St,Charlotte,NC,28202,USA,279-766-9566,pickup|returns|photo_printing|automotive|gift_wrapping,10:00-20:00,06:00-23:00,10:00-22:00,08:00-20:00,10:00-22:00,07:00-22:00,09:00-23:00
S0879,Charlotte Store,outlet,active,35.2132,-80.8346,481 Second St,Charlotte,NC,28202,USA,801-864-7730,pickup|returns|automotive|gift_wrapping,10:00-23:00,10:00-22:00,06:00-21:00,06:00-21:00,10:00-21:00,08:00-22:00,09:00-22:00
S0880,Raleigh Store,regular,active,35.7467,-78.6603,571 Oak St,Raleigh,NC,27601,USA,520-210-5591,pickup|returns,06:00-23:00,08:00-22:00,09:00-23:00,closed,06:00-21:00,08:00-24:00,07:00-24:00
S0881,Charlotte Store,regular,active,35.2165,-80.8788,224 Oak St,Charlotte,NC,28202,USA,803-949-6574,pickup|photo_printing|automotive|returns,10:00-21:00,08:00-24:00,06:00-24:00,09:00-21:00,09:00-20:00,07:00-21:00,09:00-22:00
S0882,Raleigh Store,regular,active,35.8047,-78.6269,225 Third St,Raleigh,NC,27601,USA,480-906-6497,automotive|pickup|optical,07:00-24:00,closed,06:00-22:00,09:00-20:00,closed,08:00-21:00,07:00-22:00
S0883,Raleigh Store,regular,active,35.7997,-78.6245,432 Third St,Raleigh,NC,27601,USA,362-865-8711,gift_wrapping|photo_printing,09:00-21:00,09:00-22:00,06:00-22:00,07:00-21:00,08:00-20:00,09:00-24:00,06:00-20:00
S0884,Charlotte Store,express,active,35.2217,-80.7985,833 Park St,Charlotte,NC,28202,USA,898-201-1429,automotive|garden_center|gift_wrapping,08:00-22:00,07:00-20:00,06:00-20:00,10:00-24:00,09:00-23:00,09:00-20:00,07:00-20:00
S0885,Raleigh Store,regular,active,35.7385,-78.6041,415 Broadway St,Raleigh,NC,27601,USA,724-297-7967,garden_center|pharmacy|pickup|automotive,10:00-22:00,07:00-22:00,08:00-23:00,07:00-20:00,08:00-24:00,10:00-22:00,08:00-21:00
S0886,Raleigh Store,regular,active,35.8226,-78.6782,491 Washington St,Raleigh,NC,27601,USA,709-583-1482,returns|gift_wrapping|pickup|pharmacy,09:00-23:00,08:00-24:00,07:00-24:00,06:00-23:00,06:00-24:00,10:00-21:00,10:00-24:00
S0887,Charlotte Store,regular,active,35.1982,-80.8279,387 Market St,Charlotte,NC,28202,USA,575-612-3151,pharmacy|photo_printing,10:00-24:00,06:00-20:00,06:00-23:00,09:00-20:00,06:00-24:00,10:00-24:00,08:00-20:00
